,ABHPRK__38,CTDC_hydrophobicity_ARGP820101.G1,GTPC_uncharger.uncharger.postivecharger,CKSAAGP_negativecharger.uncharger.gap4,CTDC_solventaccess.G3,CKSAAP_TK.gap1,CKSAAGP_negativecharger.uncharger.gap1,formula_C,Cougar__27,CKSAAGP_aromatic.postivecharger.gap2,ABHPRK__18,ABHPRK__57,formula_H,ABHPRK__37,Cougar__28,CKSAAGP_alphaticr.alphaticr.gap5,Cougar__5,NMBroto_CIDH920105.lag2,CKSAAP_SR.gap3,AAC_G,MSW__7,DDE_AP,GTPC_uncharger.postivecharger.alphaticr,QSO3_SC_P,Ez__24,GAAC_uncharge,DDE_WT,APAAC_Pc2.Hydrophilicity.2,CTDC_charge.G3,DDR_I,Z5__56,ABHPRK__20,APAAC_Pc2.Hydrophilicity.1,CTDD_hydrophobicity_ARGP820101.1.residue100,CTDD_hydrophobicity_ZIMJ680101.1.residue0,DDE_PP,CTDD_solventaccess.3.residue75,ABHPRK__79,CKSAAGP_alphaticr.postivecharger.gap3,MSW__1,CTDD_hydrophobicity_FASG890101.3.residue50,APAAC_Pc2.Hydrophobicity.1,CKSAAGP_negativecharger.alphaticr.gap2,PAAC_Xc1.Y,CTriad_g1.g2.g2,CTDD_hydrophobicity_ARGP820101.3.residue75,DDE_WC,CKSAAP_QK.gap3,ABHPRK__81,Cougar__3,y
DBAASP4942,0.48889,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.40741,-1.3104,3.75,0.0,1.14074,0.13514,0.0,-1.31532,0.0,-1.60297,0.55955,0.0,0.0,2.02074,0.24281,0.0,0.0,1.02333,-0.45,0.19861,0.46689,0.5,-0.41626,0.49907,0.0,2.66881,-0.74074,-0.23765,0.24281,-0.43485,-0.79307,-0.52849,-1.30169,0.15584,4.16843,0.0,0.0,0.0,-0.24037,0.19861,0.0,0.0,-0.35103,0
DBAASP3676,-0.4,-0.51873,0.0,0.0,0.25128,0.0,0.0,1.03704,-1.54687,1.0,0.0,0.0,0.40541,-0.08333,-1.63263,0.0,-0.84883,1.22766,0.0,0.0,0.24725,-0.232,0.0,2.19102,-0.03806,0.24231,-0.18977,1.11665,-1.0,1.38537,0.7355,0.0,-0.40083,-0.74074,0.75408,-0.232,-0.0509,-0.79307,0.24929,1.05104,0.1978,0.75035,0.0,0.0,0.0,-0.27119,-0.18977,0.0,0.0,-0.51275,0
DBAASP2916,0.74286,-0.51873,0.0,0.0,0.05185,0.0,0.0,-0.11111,-0.0786,0.0,0.0,0.40741,-0.35135,0.75,-0.11698,0.0,-0.21258,1.26533,0.0,0.0,0.95743,0.768,0.0,0.0,0.31227,-0.45,0.62821,1.30938,0.0,0.4878,-0.39212,0.0,1.23924,-0.74074,-0.14523,0.768,1.22893,-0.06609,-0.52849,0.74233,1.42857,0.7765,0.0,0.68184,0.0,0.78343,0.62821,0.0,2.66667,-0.04469,0
DBAASP2850,-0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.59259,-0.59019,0.0,0.0,-0.81481,-0.27027,-0.5,-0.53505,0.0,1.21538,0.25923,0.0,0.0,0.08292,0.0,0.0,0.0,-1.56083,-0.45,0.0,-0.1909,0.0,-0.41626,1.60689,0.0,1.39484,-0.74074,-0.27231,0.0,-0.43485,0.17624,-0.52849,-1.28825,-0.07143,1.88905,0.0,0.0,0.0,-2.64407,0.0,0.0,0.0,-0.24229,0
DBAASP1499,0.6,0.0,0.0,0.0,-0.46667,0.0,0.0,0.18519,0.41892,0.0,0.0,-0.06268,0.35135,-0.11538,0.33262,1.25,-0.50484,0.17269,0.0,0.0,-0.00134,-0.45452,0.0,0.0,-0.4402,-0.12857,-0.37179,-0.35082,643371375338642.0,1.54634,0.22139,0.1,-0.42971,-0.10582,0.0,-0.45452,-0.43485,-0.39654,0.17151,0.29577,0.0,-0.40682,0.0,0.0,0.5,-0.75545,-0.37179,0.0,0.0,-0.61896,0
DBAASP2988,-0.4,0.08645,0.0,0.0,0.31111,0.0,0.0,-0.40741,-0.77856,0.0,0.0,0.51852,-0.40541,-0.5,-0.59635,1.66667,0.08251,-0.3454,0.0,0.91667,-0.60193,0.0,0.1,1.5863,0.67313,0.3,0.0,-0.01514,0.0,-0.41626,0.75139,0.0,0.38218,0.18519,1.63385,0.0,-0.01891,-0.79307,0.34651,0.5304,-0.07143,0.56891,0.0,0.0,0.0,-1.54237,0.0,0.0,0.0,-0.49383,0
DBAASP723,0.17143,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.33333,-0.56399,1.66667,0.0,2.85185,-0.45946,0.125,-0.56692,1.66667,-1.38938,1.80384,0.0,0.0,2.13666,0.768,0.0,0.0,1.2124,-0.45,0.62821,0.99749,0.0,-0.41626,-1.00452,0.0,1.77364,-0.74074,-0.14523,0.768,-0.43485,-0.79307,-0.52849,2.28216,0.09524,-0.05183,0.0,0.0,0.0,0.78343,0.62821,0.0,0.0,-1.42974,0
DBAASP2390,-0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.81481,-0.59763,0.0,0.0,0.40741,-0.59459,-0.5,-0.61045,0.0,-0.60095,0.58127,0.0,0.0,-1.15061,0.768,0.0,0.0,0.64277,-0.45,0.62821,0.71867,1.0,0.19837,0.04263,0.0,1.50435,-0.74074,-0.14523,0.768,-0.43485,-0.79307,3.67151,-0.16881,-0.57143,1.67911,0.0,0.0,1.0,-0.6855,0.62821,0.0,0.0,0.10241,0
DBAASP175,0.26667,0.0,0.0,0.0,-0.13333,0.0,0.0,0.66667,0.04795,2.72727,0.0,-0.81481,0.67568,0.65385,0.151,0.0,-0.40573,0.79165,0.0,0.78571,1.08033,-0.45452,0.0,0.0,-0.30688,0.19286,-0.37179,0.77505,0.0,-0.41626,-0.9307,0.0,-1.21609,0.37037,0.0,-0.45452,0.75356,0.39654,-0.52849,-1.03019,0.0,-0.39943,0.0,0.0,0.0,-0.12591,-0.37179,0.0,0.0,0.80106,0
DBAASP4132,0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.96296,-0.83439,0.0,0.0,1.40741,0.45946,-0.04545,-0.7607,0.0,-0.27076,1.34773,0.0,0.0,2.48122,0.0,0.0,0.0,-0.223,-0.45,0.0,1.58537,0.0,-0.41626,0.2862,0.0,2.68068,-0.74074,-0.27231,0.0,-0.43485,0.6609,-0.52849,-0.27938,1.92857,3.51399,0.0,0.0,0.0,1.02825,0.0,0.0,0.0,0.62577,0
DBAASP2760,0.6,-0.15562,0.0,0.0,-0.46667,0.0,0.0,-0.2963,0.06017,0.0,0.0,-0.2716,-0.05405,1.16667,0.18034,0.0,-0.41771,0.34878,0.0,0.0,-0.80496,0.49809,0.0,0.0,0.00912,0.0,0.40743,1.56459,0.0,-0.41626,-1.08812,0.0,-0.48143,0.37037,3.92124,0.49809,-0.43485,0.45319,-0.52849,-0.73284,1.02857,-0.76634,0.0,0.0,0.0,0.88136,0.40743,0.0,0.0,-0.03774,0
DBAASP2674,-0.4,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.62963,-0.66474,0.0,0.0,0.40741,-0.62162,-0.5,-0.65325,0.0,-0.71699,0.70619,0.0,0.0,-0.39876,0.768,0.0,0.0,0.64186,-0.45,0.62821,0.84035,1.0,0.19837,0.35522,0.0,1.67303,-0.74074,-0.14523,0.768,-0.43485,-0.79307,3.67151,0.04206,-0.57143,2.59891,0.0,0.0,0.0,-0.6855,0.62821,0.0,0.0,0.18767,0
DBAASP598,0.0,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.11111,0.69479,1.11111,0.0,0.96296,0.40541,0.86364,0.74783,1.66667,-0.09341,1.23454,0.0,0.0,-0.84099,0.0,0.0,0.0,-0.4927,-0.45,0.0,0.84718,1.0,0.08618,-0.38731,0.0,-1.19112,-0.74074,2.77755,0.0,-0.43485,-0.79307,1.22151,1.83706,0.42857,-1.55772,0.0,0.0,0.0,0.29379,0.0,0.0,0.0,-0.16007,0
DBAASP2119,-0.03636,0.0399,0.0,0.0,0.61026,0.0,0.0,0.2963,-0.83013,0.0,0.0,0.40741,0.35135,-0.08333,-0.71377,0.71429,0.94629,0.02133,0.0,0.84615,-0.26825,-0.232,0.0,1.03322,0.6373,0.24231,-0.18977,0.29647,-1.0,0.14472,0.36886,0.0,-0.96483,-0.05698,-0.30163,-0.232,0.46103,0.07931,0.24929,0.54338,0.65934,-0.9434,0.0,0.66385,0.5,0.74576,-0.18977,0.0,1.84615,1.20162,0
DBAASP2017,-0.03636,-0.23941,0.0,0.0,0.61026,0.0,0.0,0.14815,-2.43467,0.0,0.0,0.81481,0.27027,-0.5,-1.73607,1.42857,0.39438,0.18124,0.0,0.84615,-0.81575,-0.232,0.0,4.27978,2.49472,0.58846,-0.18977,0.02136,0.0,0.16585,0.93156,0.0,0.51703,0.19943,1.4579,-0.232,0.20506,-0.79307,0.24929,-0.14036,1.12088,0.81439,0.0,0.0,0.2,0.40678,-0.18977,0.0,0.0,0.64071,0
DBAASP2951,0.0,0.38905,0.0,0.0,0.7,0.0,0.0,-0.18519,0.69295,0.0,0.0,0.51852,-0.18919,-0.04545,0.53732,1.66667,0.33463,-0.97601,0.0,1.83333,-0.00799,0.0,0.1,0.0,0.61476,-0.075,0.0,-0.81166,0.0,-0.41626,-0.38988,0.0,-0.10067,0.0,-0.27231,0.0,0.11974,-0.30842,1.22151,0.05146,0.42857,-0.26079,0.0,0.0,0.0,-0.07345,0.0,0.0,2.0,-0.84631,0
DBAASP3820,1.6,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.77778,-0.7273,3.33333,0.0,1.14074,-1.27027,0.5,-0.51327,0.0,1.14649,-0.13662,0.0,0.0,2.65301,1.69986,0.0,0.0,-0.66592,-0.45,1.39046,-3.56991,0.0,-0.41626,0.24701,0.0,1.89539,-0.74074,0.10892,1.69986,-0.43485,-0.79307,-0.52849,-0.00183,0.42857,1.58669,0.0,0.0,0.0,0.29379,1.39046,0.0,0.0,-1.57203,0
DBAASP4082,0.17143,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.51852,-0.46018,0.0,0.0,0.40741,-0.43243,0.125,-0.34731,0.0,-0.60095,0.3893,0.0,0.0,-0.08476,0.768,0.0,0.0,-0.12818,-0.45,0.62821,0.1705,0.0,0.19837,0.06653,0.0,1.62176,-0.74074,-0.14523,0.768,-0.43485,-0.79307,2.27151,-0.19694,-0.57143,1.89218,0.0,0.0,0.0,-0.6855,0.62821,0.0,0.0,-0.10723,0
DBAASP419,1.2,-0.51873,0.0,0.0,-0.46667,0.0,0.0,0.62963,0.10703,2.22222,0.0,0.51852,0.62162,0.86364,0.05625,0.0,-0.39488,-0.57764,0.0,0.0,0.92682,0.0,0.0,0.0,-0.62315,-0.45,0.0,-2.67435,0.0,-0.41626,-1.10685,0.0,-0.61491,-0.74074,0.10892,0.0,-0.43485,0.6609,0.34651,0.4961,0.42857,-0.30013,0.0,0.0,0.0,-0.07345,0.0,0.0,0.0,-1.02538,0
DBAASP629,0.32727,0.0399,0.0,0.0,-0.10769,0.0,0.0,0.40741,-0.99953,0.0,0.0,0.81481,0.13514,-0.08333,-0.8584,0.71429,-0.00682,-0.62964,0.0,1.69231,-0.21081,-0.232,0.0,1.13055,2.11338,-0.10385,-0.18977,-0.64133,0.0,0.70894,-0.00762,0.0,0.23494,0.19943,1.4579,-0.232,-0.0509,-0.35688,0.24929,-0.26415,-0.26374,0.03884,0.0,0.0,0.33333,0.0678,-0.18977,0.0,0.0,-0.49927,0
DBAASP709,1.31429,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.03704,-0.43707,0.0,0.0,0.40741,-0.32432,1.375,-0.43098,0.0,-0.56502,-0.2699,0.0,0.0,1.08264,0.768,0.0,0.0,0.36954,-0.45,0.62821,-1.32309,0.0,-0.41626,-0.34489,0.0,-1.8965,-0.74074,0.36308,0.768,-0.43485,0.6609,-0.52849,0.36289,0.7619,-0.48337,0.0,0.0,0.0,0.29379,0.62821,0.0,0.0,-0.52039,0
DBAASP5122,0.26667,-0.51873,0.0,0.0,-0.46667,0.0,0.0,-0.22222,-0.91835,6.0,0.0,1.28042,-0.7027,0.21429,-0.77505,0.0,-1.56896,0.59604,0.0,0.0,2.66077,1.05537,0.0,0.0,0.34199,-0.45,0.86328,-0.04209,0.0,-0.41626,0.2862,0.0,2.76506,-0.74074,-0.08169,1.05537,-0.43485,-0.79307,-0.52849,-0.27938,-0.32143,2.46009,0.0,0.0,0.0,-0.44068,0.86328,0.0,0.0,-0.66138,0
DBAASP1829,0.32727,0.0399,0.0,0.0,-0.46667,0.0,0.0,0.18519,0.10349,0.0,0.0,0.40741,-0.02703,-0.08333,0.11783,1.42857,-0.66401,-0.32443,0.0,0.84615,-0.03306,-0.232,0.0,0.0,0.01518,-0.10385,-0.18977,-0.31549,0.0,-0.41626,0.22745,0.0,0.79627,-0.14245,0.40218,-0.232,-0.43485,-0.35688,-0.52849,0.50826,-0.26374,0.58422,0.0,0.0,0.0,-0.94915,-0.18977,0.0,0.0,-0.8378,0
DBAASP746,-0.13333,-0.09154,0.0,0.0,0.35686,0.0,0.0,1.07407,-0.19392,0.71429,0.0,-0.81481,1.08108,0.125,-0.15497,0.45455,0.80295,0.57219,0.0,0.64706,-0.14052,-1.07504,0.0,0.0,-0.14045,0.34412,-0.87936,0.43629,-1.0,0.88455,-1.44683,0.0,-1.03075,-0.08715,-0.11533,-1.07504,0.3481,-0.16994,0.54843,0.09798,-0.45378,-0.35967,0.0,1.24986,0.0,-0.57029,597.64148,0.0,2.82353,0.68865,0
DBAASP3809,0.48889,0.02594,0.0,0.0,-0.46667,0.0,0.0,1.18519,0.53363,0.0,0.0,-0.04288,1.91892,0.28947,0.57652,1.78571,0.27416,-0.00136,0.0,1.65,-0.39013,-1.63964,0.0,0.0,0.00036,-0.45,-1.34119,-0.82687,0.0,1.05528,-0.18463,0.0,0.21645,0.37037,-0.4248,-1.63964,-0.43485,-0.27991,0.34651,-0.02722,0.42857,0.15933,0.0,0.0,0.0,-0.44068,-1.34119,0.0,0.0,0.18324,0
DBAASP1202,-0.01905,0.27064,0.0,0.0,0.34493,0.0,0.0,2.03704,0.7823,0.0,0.04762,-0.59259,2.59459,-0.27273,0.7507,1.17647,-0.15531,-0.0986,0.0,0.95652,0.27854,-2.16115,0.0,0.0,-0.54995,-0.0587,-1.76779,0.01645,391617358901782.06,-0.41626,-0.18457,0.0,-0.58254,-0.0161,-0.45464,-2.16115,1.08425,0.07931,-0.16007,0.09567,1.08075,-0.49094,0.0,0.70741,0.0,0.99632,-1.76779,0.0,2.08696,-0.02007,0
DBAASP2141,-0.15,1.29682,0.0,0.0,-0.20741,0.0,0.0,1.14815,2.18461,0.0,0.0625,-0.23965,0.75676,-0.20588,1.75747,0.0,0.12618,-0.21632,0.0,1.22222,0.847,-1.2687,0.0,0.0,0.38226,0.05,-1.03778,0.48891,2501999792983609.0,-0.41626,0.39356,0.14286,-0.27485,0.30864,-0.39939,-1.2687,0.21217,0.3701,-0.02849,-1.40792,0.7619,-0.21945,0.06667,0.0,0.0,0.78343,-1.03778,0.0,0.0,0.15994,0
DBAASP2169,0.44211,0.17291,0.0,0.0,-0.02222,0.0,0.0,2.48148,0.58182,1.66667,0.0,-0.08148,2.54054,0.5,0.54807,0.33333,-0.36168,0.06099,0.0,0.52381,0.71122,-1.81777,0.0,0.0,-0.93069,0.19286,-1.48691,-0.28099,0.0,2.38699,-0.08709,0.0,0.04887,0.37037,-0.43569,-1.81777,-0.35562,0.17624,-0.11673,-0.11654,0.0,-0.31465,0.0,0.0,0.0,0.50363,-1.48691,0.0,1.14286,-0.25808,0
DBAASP529,0.12174,0.06225,0.04348,0.0,0.28,0.0,0.0,2.22222,-0.21096,0.45455,0.0,-0.81481,3.18919,-0.29167,-0.03878,0.52632,0.5568,-0.00072,0.04762,0.44,-0.24158,-2.48925,0.0,0.56657,-0.73889,0.45,-2.03617,-0.28698,0.0,1.46016,-0.02794,0.0,0.48738,0.28148,-0.28756,-2.48925,0.56342,0.39654,0.13818,-0.8212,-0.17143,0.43174,0.0,0.0,0.0,0.17627,-2.03617,0.0,0.96,0.65094,0
DBAASP2970,0.55238,0.42851,0.0,0.0,-0.06087,0.0,0.0,2.96296,-0.16244,0.5,0.0,0.07407,2.51351,0.40909,-0.10729,0.29412,0.06794,-0.09334,0.0,1.43478,0.84675,-2.16115,0.0,0.0,0.56945,0.13696,-1.76779,-1.39091,0.0,-0.41626,0.07868,0.0,-0.47543,-0.16103,-0.45464,-2.16115,-0.36251,0.07931,0.20835,-0.54637,0.81988,-0.24174,0.0,0.0,0.0,0.61312,-1.76779,0.0,0.0,-0.31489,0
DBAASP4118,-0.15,-0.11527,0.1875,0.0,1.86667,0.0,0.0,1.11111,-3.18572,0.0,0.0,-0.81481,1.24324,-0.20588,-2.13243,0.0,1.61561,0.14667,0.0,0.0,0.13883,-1.2687,0.0625,6.73449,-0.3871,1.8,-1.03778,0.15104,0.0,0.93008,2.92906,0.0,0.19024,-0.12346,-0.39939,87.46333,0.76677,0.3701,-0.02849,-1.11829,-0.2381,-0.22767,0.0,0.76887,0.0,0.53861,-1.03778,0.0,2.66667,1.63767,0
DBAASP1661,0.85,0.08645,0.0,0.0,0.05185,0.0,0.0,1.51852,-0.0506,0.66667,0.0,-0.52723,2.0,0.08824,-0.07383,0.0,0.46923,-0.45731,0.0,0.0,0.48395,-1.2687,0.0,0.0,-0.03384,0.3,-1.03778,-1.19278,0.0,1.24878,0.11945,0.0,0.20536,0.18519,0.10892,-1.2687,-0.34242,1.53328,-0.02849,-0.65873,-0.90476,-0.10941,0.0,0.69335,0.0,-0.44068,-1.03778,0.0,1.33333,0.29209,0
DBAASP619,1.23636,-0.51873,0.0,0.0,-0.07778,0.0,0.0,3.33333,-0.63445,0.47619,0.0,0.03543,3.97297,0.36957,-0.61506,0.0,0.21295,-0.50393,0.0,0.0,0.00457,-2.32699,0.0,0.56735,-0.10277,-0.2625,-1.90344,-2.14068,1.0,-0.41626,-0.00656,0.0,-0.37467,-0.74074,-0.27231,-2.32699,0.81298,0.6609,-0.17849,-0.09425,0.17857,-0.39752,0.0,0.62855,0.0,0.29379,-1.90344,0.0,1.0,-0.40678,0
DBAASP1921,0.85,-0.317,0.0,0.0,0.57037,0.0,0.0,1.81481,0.60117,0.66667,0.0,-0.23965,1.67568,0.38235,0.55499,0.0,-0.17436,-0.54547,0.07143,0.0,0.8794,-1.2687,0.0625,0.0,-0.82941,-0.2,-1.03778,-1.74448,0.0,-0.41626,0.30327,0.0,-0.1816,-0.67901,-0.39939,-1.2687,0.67433,0.95169,-0.52849,0.44003,0.7619,0.22893,0.0,0.0,0.0,-0.19586,-1.03778,0.0,4.0,-1.09731,0
DBAASP4419,-0.4,-0.03458,0.0,0.0,1.08889,0.0,0.0,0.55556,-0.97411,0.0,0.0,-0.1164,0.2973,-0.5,-0.93809,1.66667,-0.34489,0.01182,0.0,0.0,-0.1541,-0.66863,0.0,3.49831,-0.03573,0.75,-0.54693,0.33118,0.0,0.43089,1.00456,0.0,0.53461,-0.2963,-0.34855,-0.66863,0.67433,-0.06609,-0.52849,1.40352,0.62857,0.37745,0.0,1.71388,0.5,0.58757,-0.54693,0.0,3.2,-0.22533,0
DBAASP1628,0.93333,-0.51873,0.0,0.0,-0.46667,0.0,0.0,1.74074,-0.61099,2.14286,0.0,-0.2037,2.21622,0.75,-0.5593,0.0,0.72125,-0.17859,0.0,0.0,0.92666,-1.07504,0.0,0.0,-0.20281,-0.45,-0.87936,-0.33938,0.0,-0.41626,0.27161,0.0,1.0898,-0.74074,-0.11533,-1.07504,-0.43485,0.45319,0.00997,-0.94811,0.2521,1.96445,0.0,0.0,0.0,-0.05184,-0.87936,0.0,0.0,0.57242,0
DBAASP2546,-0.2,0.47157,0.0,0.0,0.1697,0.0,0.0,0.66667,0.65191,0.0,0.0,-0.58201,1.21622,-0.2619,0.65222,2.5,0.03139,-0.1925,0.0,2.0,-0.41535,-1.99151,0.05,0.0,-0.3998,-0.04091,-1.62902,-0.10605,0.0,1.8374,0.46698,0.0,-0.09745,0.21886,-0.4456,-1.99151,-0.13235,-0.33393,0.24929,-0.00273,0.97403,0.10467,0.0,0.0,0.0,0.96148,-1.62902,0.0,0.0,-0.34081,0
DBAASP489,-0.09231,0.44956,0.07692,0.0,0.77778,0.0,0.0,0.33333,-0.02558,0.83333,0.0,-0.81481,0.54054,-0.14286,0.06247,0.0,1.16544,0.54874,0.0,0.73333,0.41464,-0.66863,0.0,0.99351,-0.50283,1.05,-0.54693,0.46707,1.0,1.01301,0.03749,0.0,1.0447,0.37037,-0.04357,-0.66863,0.23066,1.75137,-0.52849,-0.92,-0.17143,0.875,0.0,0.73975,0.0,0.88136,-0.54693,0.0,3.2,1.03527,0
DBAASP2943,-0.4,0.0,0.0,0.0,-0.46667,0.0,0.0,1.14815,0.16296,0.0,0.0,-0.81481,1.72973,0.25,0.28793,1.66667,-0.50068,-0.01517,0.0,1.57143,0.1837,-1.81777,0.0,0.0,-0.45552,-0.45,-1.48691,0.69308,0.0,-0.41626,-0.14671,0.0,-1.25529,0.21164,0.0,-1.81777,-0.43485,-0.79307,1.11857,-0.28174,0.28571,-0.96702,0.0,0.0,0.0,-0.12591,-1.48691,0.0,0.0,-0.15701,0
DBAASP2605,0.26667,0.20749,0.05556,0.0,0.7,0.05556,0.0,1.85185,0.36846,0.58824,0.0,-0.30019,2.08108,0.28947,0.31401,0.0,-0.30065,-0.4161,0.0,0.0,0.0511,-1.63964,0.0,0.0,-0.56176,0.45,-1.34119,-0.16367,0.0,1.38049,-0.1484,0.0,-0.0346,0.14815,-0.19606,-1.63964,0.48023,1.25959,-0.09099,0.23795,1.32857,0.00339,0.0,0.0,0.0,0.22034,-1.34119,0.0,1.2,-0.01662,0
DBAASP1157,-0.4,0.34582,0.0,0.0,-0.02222,0.0,0.0,1.37037,0.54702,0.0,0.0,-0.81481,1.37838,-0.25,0.67111,1.0,0.01207,0.57823,0.0,1.04762,-0.14116,-1.81777,0.0,0.0,-0.66303,0.19286,-1.48691,0.36622,0.0,-0.41626,1.10711,0.0,-0.06366,0.37037,-0.43569,-1.81777,0.2782,-0.06609,0.7068,0.09973,-0.28571,0.28722,0.0,0.66219,0.0,-1.80468,-1.48691,0.0,2.28571,0.02031,0
DBAASP2652,-0.4,2.15682,0.0,0.0,1.98947,0.0,0.0,-0.11111,1.01499,0.0,0.0,-0.81481,-0.32432,-0.5,1.0182,0.38462,2.42635,1.00419,0.06667,3.47368,0.3063,-1.45675,0.0,0.0,0.33152,1.91842,-1.19159,0.27547,1.0,-0.41626,-0.89337,0.0,-0.36885,0.37037,-0.17198,-1.45675,0.70352,0.57002,-0.52849,-0.17936,-1.30827,-0.18586,0.0,1.65024,0.0,-1.71632,-1.19159,0.0,2.52632,2.53885,0
DBAASP2792,-0.18947,0.34582,0.0,0.0,1.08889,0.0,0.0,1.33333,-0.5128,0.55556,0.0,0.40741,1.56757,-0.25,-0.45985,1.33333,-0.0332,-0.36771,0.0,1.57143,-0.50443,-1.81777,0.05263,2.98391,0.74807,0.62143,-1.48691,0.01283,0.0,0.5252,0.81539,0.0,0.20011,0.37037,-0.43569,79.98912,1.07047,-0.30842,0.29504,0.56768,0.28571,0.45575,0.0,0.0,0.5,0.71348,-1.48691,0.0,2.28571,0.03398,0
DBAASP2008,0.3619,0.42851,0.0,0.0,0.54783,0.0,0.04762,2.2963,0.89646,0.5,0.04762,0.07407,2.54054,-0.04545,1.09052,0.29412,0.38583,-0.11902,0.0,0.95652,0.0088,-2.16115,0.0,0.0,-0.25275,-0.0587,-1.76779,-0.89777,783234717803564.1,-0.41626,0.09091,0.10526,0.14537,0.03221,-0.45464,-2.16115,0.43321,0.5155,-0.16007,-0.23135,-0.2236,0.37511,0.05,1.36747,0.0,1.18791,-1.76779,0.0,3.13043,0.03021,0
DBAASP1647,-0.16471,0.43682,0.0,0.0,0.02456,0.0,0.0,0.85185,1.20002,0.0,0.0,0.2716,1.16216,-0.22222,1.0682,1.53846,-0.12382,-1.04217,0.0,1.73684,-1.25907,-1.45675,0.0,0.0,0.59702,-0.21316,-1.19159,-0.39574,474063118670579.0,0.36748,0.16472,0.06667,-0.04594,0.31189,0.30957,-1.45675,-0.17215,-0.24784,-0.52849,0.92527,-0.04511,0.31619,0.0,0.0,1.0,-0.55665,-1.19159,0.0,1.26316,0.15745,0
DBAASP2560,0.12174,0.78847,0.0,0.0,0.09333,0.0,0.0,2.33333,0.65072,0.0,0.04348,-0.61111,2.27027,-0.5,0.68619,0.52632,1.06541,-0.61878,0.0,1.76,0.29587,-2.48925,0.0,0.0,0.07537,0.09,-2.03617,-0.48685,720575940379279.0,2.75772,0.57643,0.0,0.15247,0.14815,-0.47055,-2.48925,0.16411,0.59481,0.13818,-0.57175,-0.17143,0.06784,0.04545,0.65403,0.0,-0.17627,-2.03617,0.0,0.96,0.31503,0
DBAASP1277,0.0,0.63662,0.0,0.0,-0.04242,0.0,0.0,1.66667,1.09624,0.52632,0.0,0.1164,2.10811,-0.5,0.87253,1.5625,0.38837,-1.03899,0.0,1.0,0.17392,-1.99151,0.0,0.0,0.7504,0.16364,-1.62902,-0.65826,818836295885544.0,0.42114,0.14652,0.05556,-0.06345,0.31987,-0.23765,-1.99151,-0.35922,0.12522,0.24929,-0.18935,-0.38961,-0.02034,0.0,0.0,1.0,0.36055,-1.62902,0.0,0.0,0.19504,0
DBAASP368,0.04444,0.38905,0.0,0.0,0.0,0.0,0.05556,1.48148,0.51403,0.0,0.05556,-0.5575,1.83784,0.28947,0.64124,0.0,0.91555,0.75369,0.0,1.1,0.00616,-1.63964,0.05556,0.0,0.1078,0.225,-1.34119,0.61295,450359962737050.0,0.78211,-0.51285,0.0,0.06014,0.31481,0.26142,-1.63964,0.23066,0.74642,-0.52849,-0.5108,-0.47143,-0.68589,0.0,0.68767,0.0,-0.88136,-1.34119,0.0,1.2,1.09507,0
DBAASP1662,1.1,-0.11527,0.0,0.0,0.31111,0.0625,0.0,1.81481,-0.42249,0.66667,0.0,-0.23965,2.05405,0.08824,-0.42739,0.0,0.05851,-0.75015,0.0,0.0,0.29236,-1.2687,0.0,0.0,0.33629,0.05,-1.03778,-1.92332,0.0,1.25528,-0.23126,0.0,-0.01665,0.18519,0.10892,-1.2687,-0.06512,1.24248,-0.52849,-0.38525,0.09524,-0.3193,0.0,0.66036,0.0,0.29379,-1.03778,0.0,1.33333,-0.26543,0
DBAASP3130,-0.11429,0.61599,0.07143,0.0,0.40833,0.0,0.0,0.74074,2.52193,0.0,0.0,-0.16296,0.59459,0.16667,2.31059,0.0,0.04393,0.3855,0.0,0.6875,-0.09122,-0.87523,0.07143,0.0,-1.11114,0.675,-0.71592,0.00646,0.0,1.13821,-0.0102,0.0,-0.62833,-0.11574,0.49016,-0.87523,1.12494,0.88458,1.22151,0.36541,1.17857,-0.71473,0.0,0.0,0.0,0.93644,-0.71592,0.0,4.5,-0.11034,0
DBAASP3854,0.52308,-0.51873,0.0,0.0,0.15556,0.0,0.0,1.0,-0.5097,0.0,0.0,-0.46561,1.08108,0.92857,-0.41715,0.0,-0.74053,-0.08826,0.0,0.0,-0.3855,-0.66863,0.07692,0.88944,-0.18731,-0.15,-0.54693,-0.59173,0.0,0.64553,-0.14111,0.0,-0.99567,-0.74074,-0.04357,-0.66863,0.56342,0.2974,-0.52849,0.13248,0.62857,-0.68093,0.0,0.0,0.0,0.0,-0.54693,0.0,1.6,-0.48564,0
