,GTPC_uncharger.postivecharger.alphaticr,CKSAAP_GP.gap2,GTPC_alphaticr.postivecharger.alphaticr,CKSAAGP_postivecharger.postivecharger.gap1,CKSAAP_PK.gap3,DDE_PG,DDE_TW,CKSAAP_TK.gap1,DDE_MQ,DDE_RA,CTriad_g1.g2.g3,ABHPRK__33,DDE_RP,NMBroto_CHAM810101.lag2,CTDT_hydrophobicity_PRAM900101.Tr1331,MSW__6,CTDD_hydrophobicity_CASG920101.2.residue50,Z3__17,Calculate_charge,DDE_RQ,DPC_GF,Kytedoolittle,Z3__16,PAAC_Xc1.W,CKSAAP_DP.gap1,NMBroto_CHAM820102.lag1,ABHPRK__55,CTDD_hydrophobicity_FASG890101.2.residue100,Z3__24,APAAC_Pc1.P,CTDD_hydrophobicity_PONP930101.2.residue75,Z5__19,MSW__1,CKSAAGP_uncharger.postivecharger.gap2,DDE_NT,CTriad_g4.g5.g1,ABHPRK__75,PAAC_Xc2.lambda1,APAAC_Pc1.G,CTDC_normwaalsvolume.G3,Z3__11,Ez__22,CTDD_hydrophobicity_PRAM900101.1.residue100,CTDD_hydrophobicity_ARGP820101.1.residue50,Z3__30,Ez__6,CTDD_charge.2.residue50,QSO3_SC_P,Aliphatic_Index,CTDT_charge.Tr1221,y
random_peptide_305,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,1.85006,-0.94891,-0.57622,0.58036,-1.26123,-0.45089,0.47619,0.0,0.21932,0.91418,0.0,0.0,-0.24594,0.0,-0.69838,0.83453,0.0,-0.13889,0.95847,0.91528,3.74419,0.47619,0.0,0.0,0.03183,0.95324,0.30612,0.6919,-0.39917,-1.69286,-0.40665,0.05504,-0.20354,1.16883,0.0,-0.52806,-0.58333,0
random_peptide_306,0.0,0.1,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,42.18444,-1.32243,0.0,0.65917,-0.65341,0.83753,0.0,-0.40145,0.0,0.5693,0.20396,0.0,0.0,1.17003,0.11111,0.23141,-1.02141,2.01219,0.22436,-1.38697,-0.8507,0.0,-0.40145,0.0,0.11111,0.20335,1.01103,0.42857,-0.07275,0.61481,0.45,-0.32593,-0.78307,0.42945,0.06993,1.22077,-0.2159,0.29167,0
random_peptide_307,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,536.4478,0.0,0.0,0.0,0.0,2.00967,0.3163,0.37696,0.07386,0.45729,0.04904,0.0,0.0,0.51085,2.31122,0.0,0.0,-0.03229,0.0,0.37605,0.16106,0.0,0.19444,-0.21797,-0.3531,0.0,0.0,0.0,0.0,-0.23006,2.88767,-0.17143,0.36809,-0.27187,-0.15,0.38042,-0.13478,-0.51887,0.45455,0.0,-0.08143,-0.58333,0
random_peptide_308,0.0,0.0,0.0,0.18182,0.0,60.427,-0.40145,0.0,-0.40145,-0.45742,0.0,0.18182,42.18444,2.16994,-0.94891,0.62928,0.71023,1.37677,2.00175,-0.40145,0.0,-0.75187,1.98791,0.0,0.0,2.31762,0.11111,0.37605,-0.21003,1.4944,0.5235,0.85673,-2.07601,0.0,-0.40145,0.0,0.0,-0.14412,2.25259,0.85714,-1.70095,-0.74538,-0.01154,1.3693,1.40025,1.19501,2.37762,1.46474,-1.09512,0.0,0
random_peptide_309,0.0,0.0,0.0,0.0,0.0,0.32107,0.30643,0.0,0.30643,0.34915,0.0,0.0,0.33739,0.28962,1.49114,-0.65105,0.36932,-0.00074,0.49994,0.30643,0.0,2.10585,0.1182,0.0,0.0,0.1984,0.0,-1.03414,-1.37673,0.0,0.24306,0.97778,-0.49125,2.99535,0.30643,0.0,0.0,0.66743,0.0,0.10714,0.34602,-0.01346,-0.3,-0.99696,-1.40489,0.35566,-2.04545,0.0,0.81363,0.41667,0
random_peptide_310,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,0.30583,0.47445,0.22901,-0.42614,-0.15613,-0.53447,-0.40145,0.0,0.06727,-0.36436,0.0,0.0,2.18806,0.0,-0.20249,0.87795,0.0,-0.82265,-0.99377,0.1639,0.0,-0.40145,0.0,0.0,0.23118,0.0,0.42857,0.33297,0.44607,-0.01154,0.80423,-0.84017,0.21197,1.60839,0.0,-0.72016,-0.29167,0
random_peptide_311,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-1.0825,-0.94891,-1.64421,-0.51705,0.09296,-0.0005,0.86501,0.0,0.68548,-0.68727,0.0,0.0,0.55165,0.0,0.0,-0.68629,0.84959,0.97222,-0.52458,0.99082,0.0,0.86501,0.0,0.0,-1.525,0.0,-1.28571,0.97025,1.88766,-2.55,-1.45608,-0.10394,-1.45495,-0.54545,1.41704,3.04497,-0.58333,0
random_peptide_312,0.0,0.0,0.0,0.0,0.0,-0.28697,-0.27388,0.0,-0.27388,-0.31206,0.0,0.0,-0.30155,-0.1711,1.12143,0.01049,0.12311,-0.50744,0.49994,-0.27388,0.0,0.51532,-0.31434,0.0,0.0,-0.24214,0.0,0.06267,-0.10991,0.0,0.32407,0.19637,0.46231,0.0,-0.27388,0.0,0.0,0.36982,0.0,0.10714,-0.19087,-0.72046,-0.3,0.6865,0.53446,-0.14337,1.28788,0.0,0.41442,0.05303,0
random_peptide_313,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-2.73603,0.47445,-0.85788,-0.51705,1.0178,-0.0005,0.86501,0.0,0.9788,1.15694,0.0,0.0,0.56599,0.0,0.0,1.70415,0.0,-0.19444,0.4495,-0.32311,0.0,0.86501,0.0,0.0,-0.54583,0.99687,-0.17143,0.92866,1.06204,-0.15,0.01312,0.31578,-0.89642,-0.54545,0.0,0.08666,-0.58333,0
random_peptide_314,0.0,0.0,0.25,0.0,0.0,0.69239,0.66081,0.0,0.66081,0.75293,0.0,0.0,0.72757,1.17971,2.46715,-1.7297,-0.12311,-0.77688,0.49994,0.66081,0.0,1.82378,0.16758,0.0,0.0,-0.00611,0.0,0.37605,1.56266,0.0,0.0,-0.34521,0.85041,0.0,0.66081,0.0,0.0,1.7027,0.0,-0.35714,0.36148,0.85804,0.45,-0.84392,0.1251,-0.61592,-1.21212,0.0,1.77312,0.81667,0
random_peptide_315,0.2,0.0,0.0,0.2,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,0.36807,-0.94891,0.20918,0.58036,-1.02521,0.09809,0.47619,0.0,0.62719,-0.42298,0.0,0.0,-0.00197,0.0,-0.96698,-1.08373,0.97429,0.13889,-2.80617,1.39406,0.0,0.47619,0.0,0.0,-1.0104,0.0,0.30612,0.85186,-0.97525,-0.40714,1.16749,1.37459,-0.17364,-0.25974,0.99722,1.3449,-0.58333,0
random_peptide_316,0.0,0.0,0.0,0.0,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.0,0.52431,-0.01483,0.0,-0.40401,-0.2638,0.27819,-0.53397,0.47619,0.0,1.0773,-0.58544,0.0,0.0,0.89534,0.0,-1.23559,1.24715,0.98648,-0.41667,-0.64465,0.15332,0.0,0.47619,0.0,0.0,-0.41657,0.0,-1.28571,0.18386,-0.59717,0.45,0.11806,-0.81233,0.6768,1.16883,1.07463,-0.28794,-0.58333,0
random_peptide_317,0.0,0.0,0.0,0.09091,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-1.03589,-0.47445,-0.38267,-0.19886,-0.45735,0.54998,-0.40145,0.0,-0.22371,0.22827,0.0,0.0,0.09167,0.0,0.37605,0.97188,0.98773,0.22436,-0.91815,-0.02035,0.0,-0.40145,0.0,0.0,-0.20165,0.99258,0.0,-0.08521,0.62807,-0.24231,0.52169,0.18614,0.00033,0.06993,0.62707,0.79262,0.0,0
random_peptide_318,0.0,0.0,0.0,0.0,0.0,-0.14708,-0.14037,0.0,-0.14037,-0.15994,0.0,0.0,-0.15455,-0.28856,-0.94891,-1.26054,0.50362,1.23406,-0.001,-0.14037,0.0,0.40652,-0.20796,0.0,0.0,-0.16761,0.0,-0.13675,0.56932,0.89038,-0.97222,1.06943,1.37763,0.0,-0.14037,0.0,0.0,-1.2109,0.0,-0.77922,0.71491,0.63487,0.45,-0.12045,0.37844,-1.27359,0.0,1.20507,2.04562,-0.58333,0
random_peptide_319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9315,0.94891,-1.21708,-0.51705,0.75102,-0.53447,0.0,0.0,-0.09915,0.4733,0.0,0.0,-0.24303,0.0,-0.37605,-0.27244,0.0,0.19444,0.66824,0.85327,0.0,0.0,0.0,0.0,-0.46076,0.93923,-1.28571,1.585,0.91358,-1.05,-0.35418,-0.15421,-0.94326,-0.54545,0.0,2.37263,-0.58333,0
random_peptide_320,0.0,0.0,0.0,0.14286,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,0.23955,1.18613,0.1673,0.20518,0.26502,0.54998,0.14841,0.0,2.04341,-0.63218,0.0,0.0,-0.11286,0.0,0.37605,1.09584,0.0,0.75617,-0.15328,-0.14862,0.0,0.14841,0.0,0.0,-0.17581,0.0,1.19048,-0.28854,-0.79567,0.45,-1.04797,0.07489,0.67195,-0.10101,0.0,0.04557,0.29167,0
random_peptide_321,0.0,0.1,0.0,0.09091,0.0,60.427,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,-0.21465,-0.94891,0.54681,0.02841,1.68511,0.04904,-0.40145,0.0,-0.57279,2.56616,0.0,0.0,-0.62771,0.11111,0.37605,-0.89612,1.99512,-0.07479,1.01263,-0.30421,1.49767,-0.40145,0.0,0.11111,0.05616,4.0098,0.0,-0.00823,-0.20516,0.21923,-0.60847,-1.20362,-0.00395,-0.6993,1.25292,-0.3452,0.0,0
random_peptide_322,0.14286,0.0,0.0,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,1.0,0.0,0.16341,-0.82087,-0.23723,-1.34736,-0.12311,1.0397,0.49994,0.14841,0.0,0.4485,-0.30184,0.0,0.0,0.09084,0.0,-1.08636,1.35749,0.0,-0.97222,-0.99855,1.21659,0.0,0.14841,0.0,0.0,-0.76279,0.0,0.57143,0.07547,0.87096,-0.55,-1.04797,0.89547,-1.29458,-0.10101,0.0,0.77394,0.29167,0
random_peptide_323,0.0,0.0,0.0,0.0,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.0,0.9524,-0.06976,0.47445,-0.97441,0.07386,0.00074,-0.03403,0.86501,0.0,0.17563,-1.07763,0.0,0.0,-0.51583,0.0,-1.5042,1.07687,0.0,-0.97222,2.30795,-0.4161,7.48837,0.86501,0.0,0.0,-0.83932,0.0,2.05714,-0.33583,0.08298,0.45,2.21692,-0.27603,0.77874,-2.54545,0.0,-1.22442,0.29167,0
random_peptide_324,0.0,0.0,0.14286,0.0,0.0,0.1555,0.14841,0.0,0.14841,0.1691,0.0,0.0,0.16341,-0.65104,-0.23723,-0.45878,-0.12311,-0.51894,1.50081,0.14841,0.0,0.43183,-0.20712,0.0,0.0,1.23353,0.0,0.37605,-0.78087,0.95484,-0.10802,0.01806,-0.14466,0.0,0.14841,0.0,0.2,1.41046,0.0,0.57143,-1.23391,-0.80428,0.11667,-0.63986,2.08228,0.25827,1.0101,0.7441,-0.12252,1.60417,0
random_peptide_325,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,0.0,0.0,-0.57673,0.08264,1.24088,1.39073,-0.68588,0.35141,-1.03441,-0.52381,0.0,-0.03055,-0.29674,0.7342,0.0,-0.23986,0.1,0.24175,-0.33071,0.98124,-0.97222,0.186,0.01024,0.0,-0.52381,0.0,0.0,0.68483,0.0,1.10204,-0.0962,0.33525,-0.19286,-0.1443,0.62199,0.45537,1.16883,0.54234,-0.75618,-0.04487,0
random_peptide_326,0.0,0.0,0.0,0.0,0.0,-0.42064,-0.40145,0.0,-0.40145,-0.45742,0.0,0.0,-0.44201,0.75182,-0.94891,0.67562,0.71023,0.87376,-0.40135,-0.40145,0.0,0.0336,0.35494,0.0,0.0,0.41979,0.0,0.37605,0.25574,1.85187,0.37393,0.26819,0.17081,1.49767,-0.40145,0.0,0.0,-0.82012,0.93047,0.0,0.18803,-0.64929,-1.62692,-0.89101,0.07348,0.14942,0.83916,1.48577,-0.3452,-0.58333,0
random_peptide_327,0.0,0.0,0.0,0.0,0.0,-0.54884,-0.52381,0.0,-0.52381,-0.59683,1.0,0.0,-0.57673,0.44967,-0.07299,-0.7853,-0.68588,0.57567,0.43238,-0.52381,0.0,-0.34643,0.4408,0.0,0.0,-2.06678,0.0,0.37605,-0.59358,1.89253,0.55556,-0.2182,0.95126,0.0,-0.52381,0.0,0.1,-0.07139,0.95091,-0.4898,0.23367,-0.11486,-0.19286,-0.66901,-0.08279,-0.38946,-0.25974,1.67321,0.40842,-0.04487,0
random_peptide_328,0.2,0.0,0.0,0.2,0.0,0.49895,0.47619,0.0,0.47619,0.54258,0.0,0.2,0.52431,1.02806,-0.94891,0.81562,-1.10795,-3.36312,1.50081,109.97814,0.0,-0.83279,1.24327,0.0,0.0,1.14664,0.0,0.10744,-1.19838,0.0,-0.13889,-0.00171,-2.1072,3.74419,0.47619,0.0,0.0,1.97443,0.75892,1.10204,-1.8639,-1.27438,0.45,0.11806,-0.66671,1.18354,-0.25974,0.0,-1.22442,2.33333,0
random_peptide_329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50006,-0.3163,-0.40855,0.36932,0.2379,0.49994,0.0,0.0,0.19104,0.44523,0.0,0.0,-0.19237,0.0,0.18802,0.00336,0.9236,0.77778,-0.14052,-0.60084,2.13953,0.0,0.0,0.0,-0.61175,0.92813,-0.17143,0.3333,0.72932,0.45,-0.35418,0.65649,0.51558,0.45455,0.85245,0.57411,-0.19444,0
random_peptide_330,0.0,0.0,0.0,0.66667,0.0,0.90635,0.86501,0.0,0.86501,0.9856,0.0,0.33333,0.9524,-0.34592,1.89781,0.08506,0.07386,-2.23025,1.04942,0.86501,0.0,0.50078,-0.16413,0.0,0.0,0.5583,0.0,-1.5042,-0.54445,0.0,0.97222,-3.00569,1.33906,0.0,0.86501,0.0,0.0,1.39753,0.0,2.05714,-0.92449,-1.49417,-0.75,1.48232,-3.0139,0.84463,-0.54545,0.0,-0.24952,2.04167,0
random_peptide_331,0.0,0.0,0.07143,0.0,0.0,-0.79123,-0.75514,0.0,-0.75514,-0.86041,1.0,0.0,-0.83143,0.07252,-0.56934,-0.58098,0.18466,0.10361,-0.95083,-0.75514,0.0,-0.24305,0.04164,0.0,0.0,-0.3291,0.0,0.25853,0.26389,0.96179,-0.24306,0.17373,0.1264,0.0,-0.75514,0.0,0.0,-0.2996,0.96651,-0.24107,0.84624,0.34678,0.45,-0.07871,-0.18051,0.17399,0.45455,0.63896,0.00471,-0.35,0
random_peptide_332,0.0,0.0,0.09091,0.0,0.0,42.32352,-1.5534,0.0,-1.5534,-1.76997,0.0,0.0,29.07937,-0.77883,0.78388,-0.67435,-0.49242,-0.41724,0.93232,-1.5534,0.0,-0.55974,0.05988,0.0,0.0,0.63328,0.0,-0.32904,0.84307,2.03781,0.16204,-0.01609,0.56963,0.0,-1.5534,0.0,0.1,0.43059,1.0239,0.10714,0.0785,0.49746,-0.05,0.07433,-0.13944,-0.36828,0.45455,0.91752,0.82063,0.32971,0
random_peptide_333,0.0,0.0,0.0,0.0,0.0,-1.62765,-1.5534,0.0,-1.5534,-1.76997,0.0,0.0,-1.71036,1.47534,-0.94891,-0.72635,-0.86174,-0.49824,0.93282,-1.5534,0.0,-0.3236,-0.53673,0.0,0.0,0.40618,0.0,0.37605,-0.47039,9.17513,0.0,-0.10173,-0.2837,1.42636,-1.5534,0.0,0.05,-1.28316,0.0,-0.82143,-0.59645,-0.54492,-1.05,0.07433,-0.17381,1.01535,0.87121,7.82308,-0.74817,-0.27899,0
random_peptide_334,0.0,0.0,0.0,0.0,0.0,-0.90635,-0.86501,0.0,-0.86501,-0.9856,1.0,0.0,-0.9524,-0.83228,-0.59307,0.51327,0.28242,-0.08569,0.54898,-0.86501,0.0,-0.11388,0.19168,0.0,0.0,0.31211,0.0,0.15484,-0.19794,2.88876,0.40033,-0.80266,-0.01011,0.0,-0.86501,0.0,0.0,-0.38181,0.96764,0.68067,-0.28166,-0.15496,-1.31471,-0.15973,-0.6802,-0.25265,0.74866,1.96061,-0.83881,-0.14583,0
random_peptide_335,0.0,0.0,0.0,0.0,0.0,-1.01792,-0.97149,0.0,-0.97149,-1.10693,0.0,0.0,-1.06965,1.06857,-0.27909,-0.39569,1.35417,0.64539,1.26361,-0.97149,0.0,-0.23242,-0.1713,0.0,0.0,-1.41173,0.0,0.16713,0.55352,0.9467,0.75617,0.06736,0.07894,1.9969,-0.97149,0.0,0.0,-0.92161,0.95135,-0.04762,-0.08636,-0.09578,-1.38333,-0.63986,1.68275,0.9066,1.0101,0.71256,-1.13103,0.03431,0
random_peptide_336,0.0,0.0,0.0,0.0,0.0,-1.33427,-1.27341,0.0,-1.27341,-1.45094,0.0,0.0,-1.40207,0.05569,0.18978,0.6842,-0.82657,-0.38874,0.43338,-1.27341,0.0,0.30255,0.20059,0.71071,0.0,-0.72207,0.0,-1.14605,0.55032,0.0,-0.0463,0.76692,0.13524,0.83204,-1.27341,0.0,0.0,0.66817,0.97686,0.57143,-0.44913,-0.37,0.30714,-0.23175,-1.11426,0.32676,0.21645,0.0,-0.75217,0.46667,0
random_peptide_337,0.05556,0.0,0.0,0.11111,0.0,-1.23163,-1.17546,0.0,-1.17546,-1.33933,0.0,0.05556,-1.29422,0.09955,-0.04994,0.37475,0.36932,-1.30764,1.51633,-1.17546,0.0,-0.37859,-0.22108,0.0,0.0,-0.486,0.0,0.0,-0.67223,0.0,0.0,0.572,-0.38825,2.64295,-1.17546,1.0,0.0,0.38678,0.0,0.66429,-0.50965,-0.86635,0.45,-0.35418,-0.15399,0.82529,0.45455,0.0,-0.89665,1.07456,0
random_peptide_338,0.0,0.0,0.0,0.07692,0.0,-0.6722,-0.64154,0.0,-0.64154,-0.73098,0.0,0.0,-0.70636,0.53998,-0.13556,0.59673,-0.32008,-1.09967,-2.4016,-0.64154,0.0,-0.08058,0.09392,0.0,0.0,0.53976,0.0,-0.12535,-0.2371,0.0,-0.71296,-0.05064,-0.53699,0.0,-0.64154,0.0,0.0,-0.23881,0.94849,0.2,0.91217,0.33897,0.45,0.01312,-1.10073,0.7686,-1.87879,0.0,-0.35037,-0.08333,0
random_peptide_339,0.0,0.0,0.0,0.0625,0.0,-1.01792,-0.97149,0.0,-0.97149,-1.10693,0.0,0.0625,-1.06965,-0.44464,0.39073,0.2445,0.36932,0.16883,2.00075,-0.97149,0.0,-0.04278,0.29186,0.74441,0.0,0.33542,0.0,0.37605,0.24587,0.0,-0.32407,-0.96858,-0.3622,0.0,-0.97149,0.0,0.0,0.48219,0.93279,0.57143,-0.79967,-0.67635,0.45,1.19664,-0.27178,0.47904,1.0101,0.0,-0.49604,0.85784,0
random_peptide_340,0.0,0.0,0.0,0.0,0.0,-1.62765,-1.5534,0.0,-1.5534,-1.76997,0.0,0.0,-1.71036,0.59223,1.5265,-0.02296,-0.36932,-0.10508,-1.56637,-1.5534,0.0,-0.9206,-0.32996,0.0,0.0,-0.04101,0.0,-0.01567,0.21798,1.04059,0.08102,-1.00906,-0.67193,0.0,-1.5534,0.0,0.0,0.50351,1.0457,0.10714,0.34816,1.11979,0.2,0.99259,0.05407,0.08651,-0.37879,0.36116,0.48446,0.17754,0
random_peptide_341,0.0,0.0,0.0,0.04762,0.0,-1.5321,-1.46222,0.0,-1.46222,-1.66607,0.0,0.04762,-1.60996,-0.29906,-0.17253,-0.01817,0.30509,0.40722,1.40023,55.72331,0.0,-0.62514,0.02952,0.0,0.0,-1.21955,0.0,0.37605,0.53636,0.0,0.63406,-0.1994,-0.26105,1.49767,-1.46222,0.0,0.0,0.08193,0.96992,0.1677,-0.60171,-0.63086,0.31957,-0.01882,-1.36452,0.51306,0.23715,0.0,-0.36937,0.68939,0
random_peptide_342,0.0,0.0,0.0,0.0,0.0,50.10432,-0.97149,0.0,-0.97149,-1.10693,1.0,0.0,-1.06965,1.85599,-0.94891,0.52789,-0.45139,0.56461,0.0,-0.97149,0.0,-0.03138,1.50566,0.71884,0.0,1.05104,0.0,-0.45962,0.07864,0.95321,0.10802,0.67322,0.30931,0.0,-0.97149,0.0,0.0,0.37652,2.87366,-0.04762,-0.10766,-0.38105,-0.05,0.38042,-0.5306,-0.32386,1.0101,0.52101,-0.12252,-0.17157,0
random_peptide_343,0.0,0.0,0.0,0.0,0.0,-1.5321,-1.46222,0.0,-1.46222,-1.66607,0.25,0.0,-1.60996,-0.34015,-0.69011,-1.52508,-0.72258,0.58979,-0.03453,-1.46222,0.0,-0.71214,-0.42514,0.0,0.0,0.83112,0.0,-0.0327,-0.02888,2.87854,-0.88768,-0.03885,0.94538,0.0,-1.46222,0.0,0.05263,-1.43314,0.0,-1.04348,0.43007,0.39947,-0.20217,0.61996,-0.24676,-0.36303,0.23715,3.17483,-0.29629,-0.58333,0
random_peptide_344,0.0,0.0,0.0,0.0,0.0,51.78926,-0.86501,0.0,-0.86501,-0.9856,0.0,0.0,-0.9524,-1.74813,0.11861,-1.59187,1.1514,0.17924,0.0,-0.86501,0.0,-0.33606,-0.06502,0.0,0.0,0.1545,0.07692,0.15484,0.23618,1.85836,0.74346,-0.02658,0.72173,0.0,-0.86501,0.0,0.0,-0.91372,0.93374,-0.30252,0.6768,1.25506,-0.96176,0.05633,0.23238,-0.57457,0.74866,1.4399,1.76158,-0.36458,0
random_peptide_345,0.0,0.0,0.0,0.0,0.0,-1.01792,-0.97149,0.0,-0.97149,-1.10693,0.0,0.0,-1.06965,-0.53895,0.39073,-0.38986,-0.12311,1.14444,-0.45039,-0.97149,0.0,-0.30245,0.18606,0.0,0.0,0.10073,0.0,0.37605,0.40102,0.98394,-0.32407,-0.27845,0.43975,0.0,-0.97149,0.0,0.07143,-0.13306,0.98877,-0.35714,0.51451,0.47563,-0.05,0.17636,-0.25835,-0.37978,-0.10101,0.59416,0.32571,-0.37745,0
random_peptide_346,0.0,0.0,0.0,0.0,0.0,-0.90635,-0.86501,0.0,-0.86501,-0.9856,0.0,0.0,-0.9524,1.11281,0.11861,-1.02095,1.3252,0.64652,-0.0005,-0.86501,0.0,0.39159,-0.26433,0.0,0.0,0.04699,0.0,-0.39817,0.09504,0.0,-0.74346,0.17665,0.52153,0.0,-0.86501,0.0,0.0,-0.20968,0.0,-0.63025,0.93959,1.5427,-0.78529,-0.15973,-0.28374,-0.88675,0.74866,0.0,1.47485,-0.14583,0
random_peptide_347,0.0,0.0,0.05556,0.0,0.0,-1.23163,-1.17546,0.0,-1.17546,-1.33933,0.0,0.0,-1.29422,0.48085,-0.04994,0.55656,1.10795,-0.44092,1.0319,-1.17546,0.0,0.04955,0.08382,0.0,0.0,-0.794,0.0,-0.18802,-0.15187,0.95725,0.09722,0.55225,0.28356,0.0,-1.17546,0.0,0.0,0.18245,0.96194,0.66429,-0.25877,-0.39163,0.0,-0.17053,0.09709,0.11807,0.95455,0.51065,-0.24111,0.33772,0
random_peptide_348,0.0,0.0,0.0,0.05,0.0,-1.43436,-1.36894,0.0,-1.36894,-1.55978,0.0,0.05,-1.50725,-0.09572,-0.67779,0.32908,0.77221,0.70089,0.48342,-1.36894,0.0,-0.28206,-0.58218,0.0,0.0,0.36932,0.05556,-0.05128,-0.61983,0.84733,-0.70707,-0.94634,-0.64805,1.5765,-1.36894,0.0,0.0,-0.95171,0.0,0.23377,-0.43468,-0.43596,-0.36818,-0.12045,0.11652,0.82972,1.81818,0.52116,-0.40691,-0.08333,0
random_peptide_349,0.04545,0.0,0.0,0.09091,0.0,-1.62765,-1.5534,0.0,-1.5534,-1.76997,0.0,0.04545,-1.71036,-0.13733,1.03142,0.18179,0.0,-0.11734,0.05155,-1.5534,0.0,-0.67912,-0.63883,0.0,0.0,-0.27042,0.0,-0.17236,0.34217,0.0,-0.32407,0.85062,-0.73654,2.13953,-1.5534,0.0,0.0,0.51006,0.0,0.33929,-0.24829,-0.0324,0.2,0.07433,-0.01709,0.4576,0.45455,0.0,0.21132,0.48188,0
random_peptide_350,0.0,0.0,0.0,0.0,0.0,-1.5321,-1.46222,0.0,341.65095,-1.66607,0.0,0.0,-1.60996,-0.23572,0.34506,0.12873,-0.59412,0.61056,-0.94983,-1.46222,0.0,-0.37361,0.36386,0.0,0.0,-0.9273,0.0,0.37605,0.05829,0.0,-0.21135,-0.5234,0.20743,0.0,-1.46222,0.0,0.0,0.05652,1.92436,0.1677,0.15187,-0.2442,0.31957,0.46027,0.23182,-0.16685,-0.63241,0.0,0.20066,-0.26515,0
random_peptide_351,0.0,0.0,0.04762,0.0,0.0,-1.5321,-1.46222,0.0,-1.46222,-1.66607,0.0,0.0,-1.60996,-0.47161,0.34506,-0.3216,-0.3372,-0.09737,-0.45039,-1.46222,0.0,-0.42875,0.70643,0.0,0.0,0.62843,0.0,0.37605,-0.31124,1.88166,0.38043,-0.19606,-0.3446,0.0,-1.46222,0.0,0.05263,0.04572,2.83633,-0.07453,0.38564,0.79933,0.31957,0.93935,-0.68324,-0.0866,1.10672,0.98305,-0.08435,-0.26515,0
random_peptide_352,0.0,0.0,0.0,0.0,0.0,-1.12626,-1.07489,0.0,-1.07489,-1.22474,0.0,0.0,-1.1835,0.22999,0.0,0.62417,-0.64145,0.28725,-1.4838,-1.07489,0.0,0.00027,-0.57312,0.0,0.0,0.37253,0.0,0.37605,0.41718,0.91005,-0.35819,-0.17365,-0.1934,0.0,-1.07489,0.0,0.06667,-0.45955,0.0,0.47368,0.28578,0.43069,-0.33947,-0.10287,-1.15099,0.23502,-0.33493,0.52558,-0.18936,-0.38889,0
random_peptide_353,0.0,0.0,0.04762,0.0,0.0,43.40686,-1.46222,0.0,-1.46222,-1.66607,0.0,0.0,-1.60996,-1.71736,-0.69011,-0.33082,-0.72258,-0.23409,1.00088,-1.46222,0.0,0.11148,0.3152,0.0,0.0,0.70721,0.0,-0.27795,0.44644,2.79985,0.29589,0.9281,-0.03693,0.74884,-1.46222,0.0,0.05263,-0.11648,1.87572,-0.31677,-0.31273,0.06028,-0.20217,0.30057,0.6203,-0.22428,-0.19763,1.48013,0.13489,0.05303,0
random_peptide_354,0.0,0.05882,0.0,0.0,0.0,-1.23163,-1.17546,0.0,-1.17546,-1.33933,0.0,0.0,-1.29422,1.82682,-0.64925,1.40657,-0.22159,0.46449,-0.50094,-1.17546,0.0,-0.078,0.61417,0.80471,0.0,-0.04254,0.0,0.18802,-0.76598,0.9278,0.09722,0.31697,0.56733,0.0,-1.17546,0.0,0.0625,-0.4647,1.8647,0.38571,-0.04903,0.43207,-0.3,0.56407,-0.31582,-1.10859,-0.04545,0.65968,0.08666,-0.58333,0
random_peptide_355,0.0,0.0,0.04545,0.0,0.0,-1.62765,-1.5534,0.0,-1.5534,-1.76997,0.0,0.0,-1.71036,0.26626,1.03142,-0.4631,0.61553,1.4374,0.0,-1.5534,0.0,-0.62584,0.68235,0.0,0.0,-0.47299,0.0,0.29771,0.23669,0.0,0.0,0.04422,0.15667,0.71318,-1.5534,0.0,0.0,-0.05122,2.86371,0.33929,0.59313,0.83727,0.325,0.07433,-0.09389,-0.70319,0.87121,0.0,0.61753,-0.12681,0
